Unnamed: 0,initial_answer_display,initial_answer,gt_answer,predicted_label,initial_binary_correctness,other_LLM_answer,other_llm_answer_type,second_answer,second_turn_predicted_label,second_turn_binary_correctness,final_answer,change_of_mind,other_llm_accuracy,city,actual_latitude,alt_latitude
1592,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Haldipur,13.4125,12.525
1593,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Nuevo Ideal,23.3375,21.775
1594,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Banning,31.7875,29.675
1595,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Thatta,26.25,27.8
1596,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Pharkia,24.2875,22.675
1597,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,San Juan,12.9375,12.075
1598,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Stara Zagora,45.05,47.7
1599,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,West Auckland,51.1875,47.775
1600,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Cox’s Bāzār,20.0625,18.725
1601,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Carpina,-8.3875,-8.875
1602,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Bửu Long,11.675,12.35
1603,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Buzuluk,49.5,46.2
1604,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Mouzaïa,38.775,41.05
1605,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Cornedo Vicentino,42.75,39.9
1606,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Vembaditālam,12.2125,12.925
1607,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bayat,37.975,35.45
1608,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Talne,45.8375,42.775
1609,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Ambatofotsy,-23.15,-24.5
1610,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bāpaura,27.0,25.2
1611,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Peterlee,58.2125,61.625
1612,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tierra Amarilla,-29.2125,-30.925
1613,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Mesetas,3.6125,3.825
1614,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Quakertown,42.9375,45.475
1615,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,San Pedro Sacatepéquez,13.775,12.85
1616,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Makamba,-4.3625,-4.625
1617,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Espera Feliz,-19.3125,-18.025
1618,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,70,La Plata,36.1,33.7
1619,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Fontenay-sous-Bois,45.8375,42.775
1620,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tecoh,22.0,23.3
1621,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Comapa,20.3875,21.575
1622,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Pragatinagar,29.425,31.15
1623,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Kappeln,51.275,47.85
1624,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Celaya,21.7875,23.075
1625,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Saboeiro,-6.9125,-7.325
1626,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Abū Dīs,33.775,35.75
1627,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Monteroni di Lecce,37.7875,35.275
1628,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,70,Douar Laouamra,29.8125,27.825
1629,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bắc Ninh,22.525,23.85
1630,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,70,San Antonio,13.975,13.05
1631,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Siliancun,21.2875,19.875
1632,shown,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,0,70,Xiushui,25.5125,27.025
1633,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Gasparillo,10.95,11.6
1634,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Lugoj,42.85,40.0
1635,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Ceadîr-Lunga,48.8875,51.775
1636,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Neustadt am Rübenberge,55.7875,59.075
1637,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Haymā’,21.2375,22.475
1638,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,San Anselmo,35.625,33.25
1639,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Toyohashi,32.625,30.45
1640,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Veszprém,50.0375,52.975
1641,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Aerzen,48.75,45.5
1642,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Rio Grande City,28.05,29.7
1643,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Alwar,29.225,30.95
1644,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Nāhan,28.6875,26.775
1645,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Laranjal Paulista,-24.45,-25.9
1646,shown,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Zarzis,35.5875,37.675
1647,shown,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Savelugu,10.2,10.8
1648,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Acajutla,14.45,15.3
1649,shown,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Minto,41.1625,38.425
1650,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Ban Pa Sak,17.8625,18.925
1651,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,The Nation / La Nation,48.225,51.05
1652,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Mealhada,37.875,35.35
1653,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Lower Pottsgrove,37.775,35.25
1654,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bayugan,8.1625,7.625
1655,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Castel Volturno,38.4375,35.875
1656,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Zdzieszowice,47.25,44.1
1657,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tortolì,42.4,44.9
1658,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Svobodnyy,48.1875,44.975
1659,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Paraibuna,-24.8625,-26.325
1660,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Los Alamos,38.1375,40.375
1661,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tocaima,4.2125,3.925
1662,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Santa Barbara,15.0,14.0
1663,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Zamalkā,35.6,37.7
1664,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Qādiān,33.7875,35.775
1665,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Jiamusi,49.725,52.65
1666,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Marib,16.4625,17.425
1667,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Sidi Abdellah Ben Taazizt,31.875,29.75
1668,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,San José Tenango,17.0625,15.925
1669,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Chavuttahalli,11.625,10.85
1670,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Burton upon Trent,49.5,46.2
1671,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Corby,49.2125,45.925
1672,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Quyang,24.9375,23.275
1673,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Kwale,-4.4625,-4.725
1674,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Zschopau,53.9625,57.125
1675,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Lānjī,22.85,24.2
1676,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Mühlhausen,46.125,43.05
1677,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Zorgo,12.975,13.75
1678,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Southeast,43.9875,46.575
1679,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Jeumont,53.4375,56.575
1680,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Cockeysville,41.9625,44.425
1681,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Nāngloi Jāt,30.4875,32.275
1682,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Hockley,54.825,58.05
1683,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Bussolengo,42.65,39.8
1684,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Briceño,7.55,8.0
1685,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Biot,40.875,38.15
1686,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Nha Trang,12.975,13.75
1687,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Rocky River,44.0875,46.675
1688,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Mulukukú,12.375,11.55
1689,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Chulym,58.55,62.0
1690,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Santa Rosa,-35.2875,-37.375
1691,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,1,70,Nimmekal,18.2875,19.375
1692,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Fukuyoshi,35.8,37.9
1693,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Kaspiyskiy,48.2375,51.075
1694,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tumbao,7.55,8.0
1695,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Cairo Montenotte,41.625,38.85
1696,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Divnoye,48.775,51.65
1697,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Caçapava,-24.55,-26.0
1698,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Hikari,31.875,29.75
1699,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Vohburg an der Donau,51.85,54.9
1700,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Bicas,-23.0625,-24.425
1701,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Kanbara,32.9125,30.725
1702,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Gyapekurom,7.125,6.65
1703,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Thāthūpur,24.375,22.75
1704,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,70,Ampasimazava,-16.5875,-15.475
1705,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Spittal an der Drau,49.725,52.65
1706,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Walthamstow,54.825,58.05
1707,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Sihecun,21.0875,19.675
1708,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Frankfort,44.0875,46.675
1709,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Higüey,19.7625,20.925
1710,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Western Springs,39.1875,36.575
1711,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Mandoto,-18.375,-17.15
1712,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Pānrepatti,27.1875,28.775
1713,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Kohtla-Järve,63.1125,66.825
1714,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Hershey,42.8125,45.325
1715,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Dezfūl,34.425,36.45
1716,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Folkestone,47.9,44.7
1717,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Xudat,39.0,36.4
1718,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Cross Lanes,40.8125,43.225
1719,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Ewarton,17.0625,15.925
1720,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Liaojiayuan,27.5625,25.725
1721,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Westerland,51.475,48.05
1722,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Dęblin,54.825,58.05
1723,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Blytheville,33.6625,31.425
1724,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Lavrentiya,69.7,73.8
1725,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Kurşunlu,38.25,35.7
1726,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Qo‘ng‘irot Shahri,45.7,48.4
1727,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,San Fructuoso de Bagés,39.1875,36.575
1728,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Montemurlo,41.1625,38.425
1729,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Fortaleza dos Nogueiras,-7.3375,-7.775
1730,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Khagam,29.0125,30.725
1731,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,70,Valencia,8.8125,9.325
1732,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Chalco,43.775,46.35
1733,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Pyeongtaek,39.3125,41.625
1734,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Urganch,44.1875,46.775
1735,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Jessore,24.65,26.1
1736,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Altınova,43.2375,45.775
1737,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Najrīj,29.0625,27.125
1738,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Zhongshan,37.0875,39.275
1739,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,70,Ortakent,39.425,41.75
1740,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Sanaur,28.4125,26.525
1741,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Vilankulo,-20.625,-19.25
1742,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Haldipur,13.4125,12.525
1743,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Nuevo Ideal,23.3375,21.775
1744,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Banning,31.7875,29.675
1745,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Thatta,26.25,27.8
1746,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Pharkia,24.2875,22.675
1747,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,San Juan,12.9375,12.075
1748,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Stara Zagora,45.05,47.7
1749,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,West Auckland,51.1875,47.775
1750,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Cox’s Bāzār,20.0625,18.725
1751,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Carpina,-8.3875,-8.875
1752,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,b,1,1,b,0,70,Bửu Long,11.675,12.35
1753,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Buzuluk,49.5,46.2
1754,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Mouzaïa,38.775,41.05
1755,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Cornedo Vicentino,42.75,39.9
1756,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Vembaditālam,12.2125,12.925
1757,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bayat,37.975,35.45
1758,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Talne,45.8375,42.775
1759,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Ambatofotsy,-23.15,-24.5
1760,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bāpaura,27.0,25.2
1761,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Peterlee,58.2125,61.625
1762,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Tierra Amarilla,-29.2125,-30.925
1763,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Mesetas,3.6125,3.825
1764,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Quakertown,42.9375,45.475
1765,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,San Pedro Sacatepéquez,13.775,12.85
1766,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Makamba,-4.3625,-4.625
1767,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Espera Feliz,-19.3125,-18.025
1768,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,La Plata,36.1,33.7
1769,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Fontenay-sous-Bois,45.8375,42.775
1770,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Tecoh,22.0,23.3
1771,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Comapa,20.3875,21.575
1772,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Pragatinagar,29.425,31.15
1773,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Kappeln,51.275,47.85
1774,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Celaya,21.7875,23.075
1775,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Saboeiro,-6.9125,-7.325
1776,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Abū Dīs,33.775,35.75
1777,hidden,a,b,0,0,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,0,70,Monteroni di Lecce,37.7875,35.275
1778,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Douar Laouamra,29.8125,27.825
1779,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Bắc Ninh,22.525,23.85
1780,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,70,San Antonio,13.975,13.05
1781,hidden,b,a,1,0,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,1,70,Siliancun,21.2875,19.875
1782,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Xiushui,25.5125,27.025
1783,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Gasparillo,10.95,11.6
1784,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Lugoj,42.85,40.0
1785,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Ceadîr-Lunga,48.8875,51.775
1786,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Neustadt am Rübenberge,55.7875,59.075
1787,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Haymā’,21.2375,22.475
1788,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,San Anselmo,35.625,33.25
1789,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Toyohashi,32.625,30.45
1790,hidden,b,b,1,1,xx. This means its answer has been hidden from you,Nothing,a,0,0,a,1,70,Veszprém,50.0375,52.975
1791,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,a,0,1,a,0,70,Aerzen,48.75,45.5
1792,hidden,a,a,0,1,xx. This means its answer has been hidden from you,Nothing,b,1,0,b,1,70,Rio Grande City,28.05,29.7
